id_departamento,nombre,domicilio,mail,fecha_fundacion
22028,Bib.Esc.Pop. E.E.G.B.Nº 32 L.Roque Gondra,Vieytes,,1980-01-01
22021,Bib.Esc. Pop. Monseñor de Carlo,J.F.Kennedy 601,,1980-01-01
22021,Bib. Pop. Pub. Ana B. de Pibernus,Pringles 441,bibliotecapibernus@hotmail.com,1980-01-01
22043,Asoc.Amigos de la Bib.Pub.Pop.Marta Alcira Salotti,Luis J.Candra 297,,1980-01-01
22049,Bib.Pop.Pub. Monseñor J. Alumni,H.Yrigoyen 147,josealumnibp72@gmail.com,1980-04-30
22056,Bib. Pop. Alejandro Maria Aguado,9 de Julio y Perrando 0,bibliotecaaguado_lv@hotmail.com,1980-01-01
22056,Bib. Pub. Pop.  Jaime Homar,Güemes s/n 0,bcajaimehomar@yahoo.com.ar,1980-01-01
22063,Bib.Pop.Esc. Gral. Martín Güemes,Bartolomé Mitre 250,bcapopularcastellichaco@yahoo.com.ar,1980-01-01
22084,Bib.Pop. Esc. Escuela Nº 421,Km.612-Escuela Nº 421 0,bibciervopetiso@yahoo.com.ar,1945-04-01
22084,Bib.Pop.Esc. D.Agueda Gomez de Tuckey,Islas Malvinas y Paso 0,bibliotecatuckey@live.com.ar,1980-01-01
22084,Bib. Pub. Pop. Juana P. Manso Noronha,Chile y Sarmiento 0,bibnoronha@yahoo.com.ar,1980-01-01
22084,Bib.Esc.Pop. El zapallar,San Lorenzo y Lavalle 0,bibliotecabp136@hotmail.com.ar,1980-01-01
22084,Bib.Esc.Pop. Prim. Nº 555 D. M. Sarmiento,Venezuela,,1980-01-01
22084,Bib.Pub.Pop. Fray Rafael Gobelli,Catalina Alsina 512,,1980-01-01
22098,Bib. Pop. Pub. Almafuerte,Maipú y Mitre 0,3439bp@gmail.com,1960-05-11
22098,Bib.Pop.Esc. Asoc. A. J. L. Borges,Luis Braile y Lavalle,anexo@vai.com.ar,1976-09-24
22098,Bib.Esc.Pop. Maestro Sarmiento,Pasteur 1073,,1981-11-23
22112,Bib. Pub. Pop. Cervantes,Junín 540,bib_cervantes@yahoo.com.ar,1975-06-15
22119,Asoc.Amig.Bib.Pop.Pub. José Manuel Estrada,25 de Mayo 0,bib_pop_estrada_plaza@hotmail.com,1967-07-16
22133,Bib.Pop. Ilda Nelly Yuspa,Neuquén 1460,,1982-03-01
22133,Bib.Pub.Pop. Mayor L. J. Fontana,Neuquén 537,bibliotecafontana@gmail.com,1960-08-27
22133,Bib. Pub. Pop. Humberto Benito Andolfi,Entre Ríos 190,andolfibiblioteca@hotmail.com,1980-01-01
22140,Bib.Pub. Pop. Mariano Moreno,Laprida 5600,bibliommoreno@hotmail.com,1980-01-01
22140,Bib.Pop.Esc. Juan Ramón Lestani,Paraguay 4299,bib.juanramonlestani@hotmail.com,1980-01-01
22140,Bib.Pop.Asoc.Amigos Escuela Nº 43,Av.Las Piedras 5110,bibliotecamalvinas@hotmail.com,1981-08-10
22140,Bib.Pub. Pop. Bartolomé E. Pisarello,Lapacho 382 0,bipisarello@yahoo.com.ar,1923-12-13
22140,Bib.Pub. Pop. Centenario de la creación del Chaco,Hipólito Irigoyen 105,delcentenario1@hotmail.com,1972-12-27
22140,Bib.Pop. Bernardino Rivadavia,C. Pellegrini 80 0,biblio80rivadavia@yahoo.com.ar,1909-09-18
22140,Bib. Esc. Pop.  Benjamín Zorrilla,Sta.María de Oro 28,,1901-10-20
22140,Bib.Pop. Esc. Enrique Lynch Arribalzaga,A.U.Illia 1990,bcalynch50@yahoo.com.ar,1942-09-28
22140,Bib.Pop. Esc. Prisciliano Pérez,Padre Sena 245,,1980-01-01
22140,Bib.Pop. Esc. Remedios E. de San Martín,Gerardo Varela 26,bibliotecaremediosdeescalada@yahoo.com.ar,1951-12-01
22140,Bib.Pop.Tec. Gral. Manuel Belgrano,Av.Paraguay 410 0,bibliotecabelgrano@gmail.com,1925-05-22
22140,Asoc. Amigos.Bib.Pub.Pop. Prof. Leopoldo Herrera,Julio A.Roca 158,bib.herrera2692@hotmail.com,1955-11-18
22140,Bib.Pop. Celmira G. de Cabral,Brown 1701,bepcgc@yahoo.com.ar,1972-10-28
22140,Bib.Pop. Hipólito Yrigoyen,Monteagudo 155,nuestrabiblio@hotmail.com,1986-01-21
22140,Bib. Pop. Juan B. Justo,López y Planes 58,,1980-01-01
22140,Bib.Pop.Esc. Dr. J. A. Torres,Av.Rivadavia 1700,bibliotecapopulartorres@yahoo.com.ar,1980-01-01
22140,Bib.Pub.Pop. Profesor N. Rojas Acosta,Juan R. Lestani 522,,1957-12-21
22140,Bib. Pop. Esc. Lidia Guasti de Rodriguez,Araza 1060,biblioguasti@yahoo.com.ar,1975-05-09
22140,Asoc.Amig.Bib.Pop.Esc. Alfonsina Storni,Av.Alberdi 2200,bibpopesas@hotmail.com,1961-07-05
22140,Asoc.Amigos.Bib.Pub.Pop. Gral. M. Belgrano,Ildefonso Perez 331,,1980-01-01
22140,Bib.Pub. Pop. Josefa Lema de Urdapilleta,La Cangaye 420,bibliotecaurdapilleta@hotmail.com.ar,1961-08-14
22140,Bib.Pop.Esc. Herminia C. Brumana,Av.Rivadavia 230,bibpopbrumana@hotmail.com,1970-11-12
22140,Bib.Pop.Esc. El principito,Ayacucho 199,biblioprin@yahoo.com.ar,1980-01-01
22140,Bib.Pop.Esc. Bartolomé Mitre,Av.Sarmiento 831 PA,bibliope_bartolomemitre@hotmail.com,1980-01-01
22140,Bib.Pop.Pub. Evita,Molina 615,popularevita2012@yahoo.com.ar,1987-12-07
22140,Bib.Pop.Pub. Juan Domingo Perón,2 de Abril 0,bcaperon@yahoo.com.ar,1991-02-05
22140,Bib.Esc.Pop. Alfredo Veirave,Mz.34 P 3 Secc.B 0,bca_alfredoveirave@hotmail.com,1984-03-05
22140,Bib. Esc. Pop. Padre A. de Barzana,Av.25 de Mayo 0,bibliotecabarzana@hotmail.com,1970-05-18
22140,Bib.Pop.Esc. Gob. Manuel Obligado,La Sabana s/n 0,bibliobligado@hotmail.com,1961-02-09
22140,Bib.Pub.Pop. Domingo Savio,Av. C.Primo López Piacentini 1000,,1980-01-01
22140,Bib.Esc.Pop. D.F.Sarmiento,Ameghino 485,,1980-01-01
22147,Bib.Pub. Pop. Dr. José Ingenieros,Moreno 59,biblioteca113@yahoo.com.ar,1943-06-06
22154,Bib. Pop. Esc. Nº 223 Wolf Schcolnik,Planta Urbana 0,meduc.bibws@ecomchaco.com.ar,1981-11-23
22154,Bib.Pop.Pub. D.Capozzolo,Av.San Martín 478,domingocapozzolo@yahoo.es,1971-05-05
22154,Bib.Pub.Pop. Ricardo Güiraldes,Dr. Fleming S/N 0,bibricardoguiraldes@yahoo.com.ar ,1975-11-12
26007,Bib.Pop. El porvenir,Alberto Williams 235,,1980-01-01
26007,Bib. Pop. Agustín Pujol,Anita Jones s/n 0,,1980-01-01
26007,Asoc. Civil y BiB P Gral Martín Miguel de Güemes,Luis María Campos 776,,1980-01-01
26007,Bib.Pop. General Manuel Belgrano,FRancisco L. Albarracín norte 3010,bibliotecachubutparatodos@hotmail.com,2008-01-15
26007,Bib.Pop. Gral. Don José Francisco de San Martín,Domecq García 306,,1994-06-23
26007,BIb. Pop. D. Raúl Alfonsín,9 de julio 490,bibliotecaraulalfonsinmadryn@hotmail.com,2011-02-14
26007,Bib.Pop. Asunción Cobo,Avda. de las Ballenas 595 0,bibliotecacobo@gmail.com,1980-01-01
26014,Bib.Pop. Ruca Raqui Zuam,Avda. 15 de diciembre s/n,bibliotecarucaraquizuam@hotmail.com.ar,1980-01-01
26014,Bib. pop. Auca Lihuen de Villa El Blanco,Centro Comunitario 0,bpelblanco@hotmail.com,2011-04-30
26014,Bib.Pop. Rincón de Libros,Lote 67 0,bibrincon@gmail.com,2001-11-04
26014,Bib.Pop. El Maitén,Guido 1014,bibliotecapopularelmaiten@gmail.com,1993-08-12
26014,Bib. Pop. de Buenos Aires Chico-Niños Lectores,Avda. Los Pioneros 684,,1980-01-01
26014,Bib.Pop. Angélica R. Nievas,Los Picaflores s/n 0,,1980-01-01
26014,Bib.Pop. Lago Puelo,Av.Los Notros s/n 0,biblagopuelo@yahoo.com.ar,1980-01-01
26021,Bib.Pop. Sofía Moll de Milton,Lamarque 585,,1993-03-23
26021,Bib. Pop. Jorge Troncoso,Paraguay 650,bcapoptroncoso@hotmail.com,1980-01-01
26021,Bib.Pub.Pop. de la Municip.de C.Rivadavia,Hipólito Yrigoyen 555,,1980-01-01
26021,Bib.Pop. Darío Hugo Fernández,San Martín 3355,,1992-05-01
26021,Bib.Pop. Elum Duham,Polonia 1782,ledmuriel@yahoo.com,1996-02-17
26021,Bib.Pop. Astra,Symeon Savino 1120,hola@labibliotecadeastra.com,2007-10-28
26035,Bib. Pop. Tolkeyén,Malvinas Argentinas 1850,bibliotecatolkeyen@yahoo.com.ar,2007-05-15
26035,Bib. Pop. Perito Francisco Pascacio Moreno,Libertad 267,,1951-03-05
26042,Bib.Pop. 28 de Julio,Chacra 338 - Ruta Prov.10,,1980-01-01
26042,Bib.Pop. D.F.Sarmiento,Av. Gral. Roca 188,,1943-03-12
26042,Bib.Pop. Ricardo J. Berwyn,J. C. Evans 154,bibliopopberwyn@gmail.com,1939-07-20
26077,Bib.Pop. Asencio Abeijon,Avda. Guillermo Rawson 1200,,1991-04-12
26077,Bib.Pop. del Barrio Luis Vernet,Remedios de Escalada 937,karinaovelar@hotmail.com,1980-01-01
26077,Bib. Pop. Soldado Caído S. Antieco,Juan Goicochea 395,biblioteca_simon@hotmail.com,1980-01-01
26077,Bib.Pop. Agustín Alvarez,San Martín y Fontana 38 1º,bpaatw@gmail.com,1934-07-08
26077,Bib.Pop. Francisco Guerra,Senda peatonal entre Sector G y E,bibpopfcoguerra84@hotmail.com,1984-09-21
26077,Bib.Pop. Raúl Scalabrini Ortíz,Pje.J.M.Thomas 145,,1991-04-15
26077,Bib.Pop. Gonzalo Delfino,Uruguay 146,,1987-08-17
26077,Bib.Pop. Rosa de Amaya,ScalabriniI Ortíz 1785,,1980-01-01
26077,Bib.Pop. José Hernández,Smith 845,,1980-01-01
26077,Bib.Pop. Ceferino Namuncura,Ecuador 2386,,1983-09-06
26077,Bib.Pop. Barrio Progreso,Entre Ríos Norte 146,bibloprogreso4@hotmail.com,1980-01-01
26077,Bib.Pop. Manuel Porcel de Peralta,Uruguay 744,,1992-12-20
26077,Bib.Pop. Benedicto Terrone,Alberdi 620,bp.benedictoterrone@gmail.com,1998-10-20
26077,Bib.Pop. Kim Hue,José Berreta 1706,bpkim-hue@hotmail.com,1996-04-08
26084,Bib.Pop. Gob. R. González,Sin dirección,,1980-01-01
26091,Bib.Pop. Mariano Moreno,Uruguay y San Martín 0,biblioteca2551@yahoo.com.ar,1911-07-16
26021,Asoc. Bib. Pub. Pop. Y Mun Asencio Abeijón,Antártida Argentina 333,,1980-01-01
26056,Bib.Pop. Osvaldo Bayer,San Martín 0,,2008-06-11
26098,Bib. Pop. Juan M. de Pueyrredón,Av. J. A. Roca  y Aguado 0,clara_petachi@hotmail.com,1949-03-20
26098,Bib.Pop. José de San Martín,JUan Bellocq y Belgrano s/n 0,,1980-01-01
26105,Bib.Pop. Don Segundo Milla,Chacay Oeste,,1980-01-01
26105,Bib.Pop. Narlu Owen,Av.Omar A.Montenegro s/n 0,,1980-01-01
2000,Asoc. Cultural y Bib. Pop. Tesis 11,Junín 165,tesis11@tesis11.org.ar,2004-03-08
2000,Bib.Pop. Dr. Tristán J. González,P.Goyena 1579,trjgonzalez@outlook.com,1928-03-30
2000,Asoc.Vec. Cir.Cult. Belisario Roldán de Versailles,Gallardo 616,bibliotecabelisarioroldan@yahoo.com.ar,1980-01-01
2000,Bib.Pop. El progreso,Av.de la Riestra 5655,,1916-03-01
2000,Bib.Pop. Dr. Angel M. Giménez,Suárez 1301,,
2000,Bib. Pop. Por caminos de libros y solidaridad,Martinez Castro y Pasaje D 0,,1999-10-22
2000,Bib. Pop. La Memoria de Nuestro Pueblo,Carlos Calvo 1459,bplamemoria@gmail.com,2005-12-22
2000,Bib.Pop. Creando Horizontes Educativos,Albarellos 2985,bibliopopuche@hotmail.com.ar,2010-03-01
2000,Bib.Pop. Manuel Ugarte,Del Barco Centenera 1359,bibliotecapopularmanuelugarte@gmail.com,2009-02-26
2000,Bib.Pop. Juan José Castelli,Perón 1591,,2010-03-26
2000,Bib. Pop. 26 de julio,Avda. Eva Perón 1800,biblio.26dejulio@gmail.com,2010-10-01
2000,Bib.Pop. Ciencia y labor,Gral.César Díaz 2453,bpcienciaylabor@gmail.com,1918-05-25
2000,Bib.Pop. William C.Morris,Güemes 4621/01 0,bibliomorris@hotmail.com,1907-11-07
2000,Bib.Pop. Pueyrredón sud,Bolivia 4801 0,bibliotecapueyrredonsud@gmail.com,1920-03-21
2000,Bib.Pop. El resplandor,Llerena 2727,susanapariani@hotmail.com,1928-12-20
2000,Bib.Pop. Juan María Becciu,Pje.Nicolás Granada 1660,bibliotecabecciu@gmail.com,1915-10-01
2000,Bib.Pop. 25 de Mayo,Av.R.Balbín 4221 0,,1932-11-15
2000,Bib.Pop. Bernardino Rivadavia,Directorio 4623,bibliotecabrivadavia@yahoo.com.ar,1924-04-21
2000,Bib.Pop. Juan Pablo Echagüe,Santo Tomé 2496,,1929-02-01
2000,Bib.Pop. Gral. Benito Nazar,Antezana 340,bibliotecanazar@yahoo.com.ar,1936-05-01
2000,Bib.Pop. y Cent. Cult. Alfredo Costa,Azcuenaga 718 0,centroproteccion@latinmail.com,1980-01-01
2000,Bib.Pop. Mariano Boedo,Maza 755 1,bibliotecapopularmarianoboedo@yahoo.com.ar,1980-01-01
2000,Asoc.Vec. y Bib.Pop. Villa del Parque,Baigorria 3373,asocvecvilladelparque@hotmail.com,1929-01-01
2000,Bib.Pop. Gral. Alvear,Avellaneda 542,asociacionalvear@yahoo.com.ar,1950-10-25
2000,Bib.Pop. Eurindia,Bragado 5950 0,,1941-03-25
2000,Bib.Pop. Universidad Popular de Belgrano Alfredo Fazio y Bi,Céspedes 3929,bibazarolagil@hotmail.com,1941-12-23
2000,Bib. Argentina para ciegos,Lezica 3909 0,,1924-09-18
2000,Bib.Pop. Juan B. Rebagliati,La Facultad 1772 0,bibliotecarebagliati@yahoo.com.ar,1932-05-29
2000,Bib.Pop. Juan Bautista Alberdi,Brandsen 805,bibliobocajuniors@yahoo.com.ar,1933-06-12
2000,Bib.Pop. Casa de la Cultura de Liniers,Pieres 226,,1994-03-05
2000,Bib.Pop. Lectores del pueblo,San Pedrito 1026,,1980-01-01
2000,Bib.Pop. Dr. Arturo Jauretche,Perú 823,,2001-12-18
2000,Bib.Pop. Hijos del Barrio Piedrabuena Asociación Civil,Calle 2 de abril de 1982 6730,bibliotecapopularpiedrabuena@gmail.com,2001-09-21
2000,Bib. Pop. Federico Lacroze,Thompson esq. Valle 502,bpflacroze@gmail.com,1980-01-01
2000,Cen. Cult. y Bib. Pop. Carlos Sanchez Viamonte,Austria 2156,carlossanchezviamonte@yahoo.com.ar,1980-01-01
2000,Bib.Pop. Helena Larroque de Roffo,Simbrón 3058,asociacionroffo@yahoo.com.ar,1916-05-01
2000,Bib.Pop. 12 de Octubre,Calle Arengreen 1187,popular12deoctubre@hotmail.com,1910-10-12
2000,Bib. Obrera Juan B. Justo,Av.La Plata 85,bibliotecaobrerajuanbjusto@gmail.com,
2000,Bib.Pop. Villa Pueyrredón Norte,Cockrane 2334,bibliotecapueyrredon@hotmail.com,1916-06-16
2000,Bib.Pop. Alberdi,Acevedo 666,bibliotecapopularalberdi@yahoo.com.ar,1910-07-08
2000,Bib.Pop. D.F.Sarmiento,Bucarelli 2583,,1980-01-01
2000,Bib.Pop. Cornelio Saavedra,García del Río 2735,,1918-03-14
2000,Bib.Pop. José Enrique Rodo,Andalgalá 2051,bibliotecajerodo@yahoo.com.ar,1917-03-25
14007,Bib.Pop. de Embalse Teresa Sul,Hipólito Irigoyen 402,,2013-10-30
14007,Bib.Pop. Rvdo. Félix Enrique,San Martín 301,bibliopopularf.enrique@hotmail.com,2000-08-29
14007,Bib. Pop. Restituta Albarracín de González,Avda. SAn Martín s/n 0,bibliotecapopularlosreartes@gmail.com,2011-08-20
14007,Bib.Pop. Almafuerte,Córdoba 550 0,,1959-05-17
14007,Bib.Pop. Dr. Manuel Belgrano,Julio A.Roca 128,biblio.vgb@gmail.com,1998-11-07
14007,Bib.Pop. Ricardo Rojas,Amadeo Sabbattini 120,bibliotecarojas@yahoo.com.ar,1998-03-30
14014,Bib.Pop. Vélez Sársfield,Lima 995 0,,1909-05-11
14014,Bib.Pop. Alberdi,9 de Julio 2701,biblialberdi@yahoo.com.ar,1911-09-11
14014,Bib.Pop. Luis J. de Tejeda,Ricardo Rojas 4331,bibliotecatejeda@hotmail.com,1944-12-17
14014,Bib.Pop. y Ctro. de Ajedrez Los Amigos de la Cult.,Pje.Mar Chiquita 4408,biblioteca_lac@hotmail.com,1959-04-12
14014,Bib.Pop. Joaquín V. González,Humberto 1º 150,,1969-11-18
14014,Bib.Pop. y Ctro Juvenil Malvinas argentinas,B.Houssay 2080 0,bibliotecamalvinasargentinas@hotmail.com,1980-11-15
14014,Bib.Pop. Teniente B .Matienzo,Fleming 2413 esq. Lagunilla 0,nuevabibliomatienzo@hotmail.com,1980-01-01
14014,Bib.Pop. de B.Vista y Fund. P. Milesi,Rufino Zado 633 0,,1988-11-28
14014,Bib. Pop. Barrio Talleres,CArlos III 1713  2,bibliotecapopularhugowast@yahoo.com.ar,1986-08-02
14014,Bib. Pop. República Argentina,Soconcho 3274,bpra3707@gmail.com,1995-07-16
14014,Bib.Pub.Pop. Nuevo milenio,Santa Rosa 1484,,1980-01-01
14014,Bib.Pop. Alfonsina Storni,Muluches 9611,biblioalfonsinastorni@gmail.com,1999-08-01
14014,Bib. Pop. Mi jardín,Cabo Segundo Gonzalez 2153,bibpopmijardin@gmail.com,1990-08-17
14014,Bib.Pop. Atahualpa,Tomas de Irovi 401,bpatahualpa@hotmail.com,1980-01-01
14014,Bib.Pop. Julio Cortázar,Arroyo Diego de Torres 1332,bibliotecacortazarcba@yahoo.com.ar,1980-01-01
14014,Bib. Pop.  María Saleme,Velez Sarsfield 137,bibpopmsaleme@yahoo.com.ar,2005-05-26
14014,B.P. Libertad por la Integración Latinoamericana,Avda. Alem 1702,bibliotecapopularlibertad@yahoo.com.ar,2007-10-08
14014,Bib.Pop. Madre Teresa de Calcuta de Bo. Parque Lic,Constancio Vigil 1015,bibliopopmadretc@yahoo.com.ar,2007-12-11
14014,Bib.Pop. del Bicentenario,Nivoli s/n,bpbinaudi@gmail.com,2010-09-06
14014,Bib. Pop. Casa del Pueblo,El Chaco 74,bibliotecacasadelpueblo@gmail.com,2012-05-05
14091,Bib.Pop. Alfredo Terzaga,Avda. Cura Brochero 2445  1,,2009-07-20
14021,Bib.Pop. La Bicicleta,Av.San Martín 2224 1º,bibliotecapopularlabicicleta@gmail.com,1932-05-18
14021,Bib.Pop. D.F.Sarmiento,Tucumán 595,,1912-07-12
14021,Bib.Pop. Mariano Moreno,Velez Sarfield 556,,1918-07-23
14021,Bib.Pop. y Ctro Cult. Dumesnil,Ruta Pcial. E 64 939,bping.dumesnil@hotmail.com,2010-08-17
14021,Bib.Pop. Sayana Ctro Cult. El Talar,Av. Tissera 2742,sayanacentroculturaleltalar@hotmail.com,2009-04-01
14021,Bib.Pop. D.F.Sarmiento,San Martín 5273,,1942-10-03
14021,Bib.Pop. Cdr. Enrique Carlos Aragón King,Avda. San Martín 8170,bibliotecaragonking@yahoo.com.ar,1980-01-01
14021,Bib.Pop. D.F.Sarmiento,Spilimbergo 0,,1942-12-05
14021,Bib.Pop. Cawana,5 de Octubre 4099,bibliocawana@gmail.com,2009-01-16
14021,Bib.Pub.Mun.Pop. Libro abierto,Gral.Roca y Saenz Peña,,1980-01-01
14028,Bib.Pop. Jorge Newbery,San Martín 147,,1917-05-01
14035,Bib. Pop. del Campillo,San Martín 417,bpdelcampillo@delcampillocoop.com.ar,1984-05-14
14035,Bib.Pop. D.F.Sarmiento,San Martín 305,b.sarmiento@hotmail.com,1919-10-22
14035,Bib.Pop. D.F.Sarmiento,Moreno 320,bpjovita@jovitacoop.com.ar,1937-06-27
14035,Bib.Pub.Mun.Pop. Nuestra Señora de Luján,Av.M.Espinosa 26 / 40 0,,1998-06-22
14035,Bib. Pop. Rosario Vera Peñaloza,Dr. Osvaldo Depino 1139,bibliotecavillavaleria@gmail.com,2022-03-21
14042,Bib.Pop. D.F.Sarmiento,Bv.Sarmiento 257 0,,1916-05-05
14042,Bib.Pop. Esteban Echeverría,Gral.Paz s/n,,1919-04-09
14042,Bib. Pop. José Hernández,Bv. Córdoba 775,bpjhernandez@hotmail.com,1980-01-01
14042,Bib.Pop. Dr. Raúl Scalabrini Ortíz,Belgrano 645,,1984-03-30
14042,Bib.Pop. D.F.Sarmiento,Intendente Lorenzati 348,,1938-09-11
14042,Bib.Pop. Bernardino Rivadavia,Tucumán 829,secretaria_gral@bibliotecarivadavia.edu.ar,1904-09-25
14042,Bib. Pop. Mun. Mariano Moreno,Sabattini 40,biblioteca.marianomoreno@villamaria.gob.ar,1942-12-19
14042,Bib.Pop. Luis Roberto Altamira,Dean Funes 1259,biblioteca_altamira@hotmail.com,1997-05-24
14049,Bib.Pop. Mariano Moreno,Italia 163 0,bibliotecamm2013@gmail.com,1929-11-03
14049,Bib.Pop. José Ingenieros,Independencia 0,bjingenieros@intinet.com.ar,1933-02-06
14056,Biblioteca Popular Walter Viglione,Martín Gil 134,bibliopopcarnerillo@yahoo.com.ar,1997-11-23
14056,Bib.Pop. Jerónimo L. de Cabrera,Las Heras 859,bibpopjlc@yahoo.com.ar,1951-04-26
14056,Bib.Pop. Dr. Mota Capdevila,Av.Sarmiento 910,,1999-06-10
14063,Bib.Pop. Teresita Lucchini,Av.San Martín 1065,,1967-05-06
14063,Bib.Pop. Teresa B. de Lancestremere,Leandro N. Alem 1195,,1980-01-01
14063,Bib.Pop.Esc. D.F.Sarmiento,Almirante Brown 454,,1996-06-23
14063,Bib.Pop.Pub.Mun. Ermes Desio,Córdoba 664 - Sec.Cult. 0,bibliotecacdb@yahoo.com,1918-01-01
14063,Bib.Pop. Mariano Moreno,Santa Fe 263,,1949-05-25
14063,Bib.Pop. Isla Verde,25 de Mayo 275,bipop3593@hotmail.com,1980-01-01
14063,Ctro. Social Cultural y Bib.Pop.,Carlos Sauberán 313,,1939-09-26
14063,Bib.Pop. San Martín,Av.L.N.Alem 671,,1918-03-18
14063,Bib.Pop. Club A.y Mut.Arg.,Belgrano y Champagnat 0,,1980-01-01
14063,Bib.  Pop. Lidia Cesanelli,24 de septiembre 1085,bibliotecapopularlidiacesanelli@yahoo.com.ar,1980-01-01
14063,Bib.Pop. Juan Benitz,9 de Julio 351,juanbenitzbiblioteca@gmail.com,1917-10-07
14084,Bib.Pop. Florentino Ameghino,Rivadavia 101,bibliotecaflorentinoameghino@hotmail.com,1914-07-14
14084,Bib.Pop. Juan Bautista Alberdi,España  7 0,,1913-10-12
14084,Bib. Pop. Juan Filloy,Santa Ana y España 0,,2001-09-09
14091,Bib.Pop. Mariano Moreno,Sarmiento y Rivadavia 0,bp2330@bepe.ar,1946-12-09
14091,Bib.Pop. Nicolás Avellaneda,Geronico 848,,1923-05-06
14091,Bib.Pop. José Hernández,Juan Carlos Gerónico 1400,bibliotecajhernandez@tutopia.com,2000-06-01
14091,Bib.Pop. D.F.Sarmiento,25 de Mayo 433,bibliotecapopularsarmiento@yahoo.com.ar,1934-04-21
14091,Bib. Pop. Babel,Avda. España (Ex Estación Ferrocarril) 0,,1999-01-27
14091,Bib.Pop. Rosa Areal de Molina,Salta 202,,1985-10-26
14091,Bib.Pop. José Mármol,25 de Mayo y Pueyrredón 0,,1938-04-08
14091,Bib.Pop. José H. Porto,José H.Porto 96,,1949-01-16
14091,Bib. Pop. Leopoldo Lugones,Av. San Martín 361,blugones@gmail.com,1997-10-16
14091,Bib.Pop. Aguas que corren,San Roque 259,,2010-05-14
14098,Bib.Pop. Efraín U. Bischoff,Vélez Sarsfield 343,bpbischoff@hotmail.com,1980-01-01
14098,Bib.Pop. Carmen Abril de Cacciavillani,Mendoza s/n,,2003-08-17
14098,Bib.Pop. José Hernández,Belgrano 103,,1972-04-28
14098,Bib.Pop. Ricardo Rojas,Pte.Perón 150 PA,bibliotecarrojas@hotmail.com,1969-07-21
14098,Bib.Pop. Armando A.Telleria,Buteler 80 0,bibatelleria@hotmail.com,1929-04-18
14098,Bib.Pop. La Asunción de María,Pje. Cura Brochero 189,biblioasuncion@hotmail.com,1966-12-10
14098,Bib.Pop. Juan Bautista Alberdi,Lucas y Lázaro Nieto s/n,juanbalberdi1500@yahoo.com.ar,1930-08-24
14098,Bib.Pop. Mariano Moreno,Sobremonte 1079,,1910-07-10
14098,Bib.Pop. D.F.Sarmiento,Belisario Roldán 201 0,bibliosarmiento1915@yahoo.com.ar,1915-07-09
14098,Bib.Pop. Técnica - ENET Nº 1 Ambrosio Olmos,Baigorria 527 0,,1955-09-07
14098,Bib.Pop. Evaristo Segat,Alberdi 575,,1932-05-01
14098,Bib.Pop. de los sagrados corazones,Lamadrid 1660,bibliotecasscc@hotmail.com,1970-06-06
14098,Asoc.Vec.y Bib.Pop. Santiago Coronel,José Semería 850,bpscoronel@yahoo.com.ar,1980-01-01
14098,Bib.Pop. Alfonsina Storni,Belgrano 690,gracielavaia@hotmail.com,1980-01-01
14098,Bib.Pop. Mariano Moreno,J.A.Roca s/n,,1918-03-31
14105,Bib.Pop. Capilla de Remedios,Sobremonte,,1980-01-01
14021,Bib.Pop. Jorge Luis Borges- La Puerta,Bv.Belgrano 0,bpjlborgeslapuerta@hotmail.com,2006-11-29
14105,Bib.Pop. Presbítero G. Avila Vasquez,Pablo Robert 90,,1985-11-06
14105,Bib. Pop. Alejo Carmen Guzmán,San Martin 887,biblio_alejocg@hotmail.com,2006-02-10
14112,Bib.Pop. F. Antonio Rizzuto,Bv.Córdoba Este s/n,,1972-10-21
14119,Bib.Pop.Soc.Cult. Bartolomé Mitre,9 de julio 172,,1961-06-17
14119,Bib.Pop. Profesor Américo Pablo Tissera,"Semana Santa s/n, Planta Baja 0",,1980-01-01
14119,Bib.Pop. Gral. San Martín,Rivadavia 549,bpsmo@yahoo.com.ar,1950-08-17
14119,Bib.Pop. Luis Alberto Guerberoff,Rivadavia 177,bpguerbe@hotmail.com,1996-06-15
14119,Bib.Pop.Esc. Victor Mercante,Buenos Aires 856,,1980-01-01
14119,Bib.Pop. Villa del Rosario,Salta 770,,1980-01-01
14126,Bib.Pop. Orden del colmenar,San Martín 411,info@ordendelcolmenar.com.ar,1996-05-25
14126,Bib. Pop. El Manantial,Belgrano 768,bibliotecaelmanantialcb@gmail.com,2011-07-08
14133,Bib.Pop. D.F.Sarmiento,José Braulio Funes s/n,,1935-05-18
14133,Bib.Pop. Los Hornillos,Bonnier 0,bibliohornillos@yahoo.com.ar,1980-01-01
14133,Bib. Pop. de Luyaba,Ruta Provincial 14 s/n 0,bibliotecapopulardeluyaba@yahoo.com.ar,2010-11-02
14133,Bib.Pop. Villa de las Rosas,25 de Mayo 334,bibliotecapopularvilladelasrosas@yahoo.com.ar,1980-01-01
14133,Bib.Pop. Doña María de la Plaza de Arias Moreno,Ruta 1 entre calle 7 y calle 3 0,,2000-09-12
14140,Bib.Pop.y Pub. José Hernández,Bv. Buenos Aires 599,biblioalicia16@yahoo.com.ar,1980-01-01
14140,Bib.Pop. de Altos de Chipión,Sarmiento 402,,1932-11-23
14140,Bib. Pop. Martín Fierro,Boulevar Belgrano 286,adriflores71@hotmail.com,1990-02-07
